data_type;;;precip;precip;precip;precip;precip;precip;precip;precip_max;precip_max;precip_max;precip_max;precip_max;precip_max;precip_max;temp;temp;temp;temp;temp;temp;temp;wind;wind;wind;wind;wind;wind;wind;snow_depth;snow_depth;snow_depth;snow_depth;snow_depth;snow_depth;snow_depth;new_snow;new_snow;new_snow;new_snow;new_snow;new_snow;new_snow;new_snow_max;new_snow_max;new_snow_max;new_snow_max;new_snow_max;new_snow_max;new_snow_max
attr;;;0;5;25;50;75;95;100;0;5;25;50;75;95;100;0;5;25;50;75;95;100;0;5;25;50;75;95;100;0;5;25;50;75;95;100;0;5;25;50;75;95;100;0;5;25;50;75;95;100
region;date;elevation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3010;2019-09-13;1200-1500;1.5;1.8;2.3;3.0;4.0;5.1;6.1;4.2;4.5;4.8;5.1;5.3;5.7;6.1;-6.9;-3.8;-1.9;-0.6;0.6;1.845;3.8;0.0;0.0;4.0;4.0;4.0;9.0;9.0;0.0;1.0;5.0;13.0;17.0;138.0;681.0;0.0;0.0;0.0;0.0;0.0;13.0;25.0;0.0;0.0;0.0;2.0;6.0;14.0;19.0
3010;2019-09-14;0-300;0.1;0.39;1.2;1.8;2.5;4.6;5.4;2.5;2.9;3.917;4.6;5.1;5.3;5.4;-1.3;1.1;4.3;6.3;7.7;8.9;10.5;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;41.0
3010;2019-09-14;300-600;0.1;0.39;1.2;1.8;2.5;4.6;5.4;2.5;2.9;3.917;4.6;5.1;5.3;5.4;-1.2;1.6;3.1;4.3;5.5;7.1;9.9;0.0;0.0;0.0;0.0;4.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;41.0
3010;2019-09-14;600-900;0.1;0.39;1.2;1.8;2.5;4.6;5.4;2.5;2.9;3.917;4.6;5.1;5.3;5.4;-0.6;1.1;2.0;2.7;3.7;5.1;8.2;0.0;0.0;0.0;0.0;4.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;11.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;41.0
3010;2019-09-14;900-1200;0.1;0.39;1.2;1.8;2.5;4.6;5.4;2.5;2.9;3.917;4.6;5.1;5.3;5.4;-3.1;-1.2;0.0;0.9;1.7;2.9;5.4;0.0;0.0;0.0;0.0;4.0;4.0;4.0;0.0;0.0;0.0;0.0;7.0;21.0;38.0;0.0;0.0;0.0;0.0;0.0;11.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;41.0
3010;2019-09-14;1200-1500;0.1;0.39;1.2;1.8;2.5;4.6;5.4;2.5;2.9;3.917;4.6;5.1;5.3;5.4;-7.6;-4.6;-2.7;-1.5;-0.6;0.4;2.4;0.0;0.0;0.0;0.0;4.0;4.0;4.0;0.0;0.0;11.0;19.0;25.0;146.85;693.0;0.0;0.0;0.0;0.0;0.0;11.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;41.0
3010;2019-09-15;0-300;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.1;1.8;4.9;7.2;9.7;10.8;11.5;0.0;0.0;0.0;4.0;4.0;9.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-15;300-600;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;3.3;4.5;5.7;7.1;8.9;10.9;0.0;0.0;4.0;4.0;9.0;16.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-15;600-900;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;2.0;3.0;3.8;4.7;6.2;9.4;0.0;0.0;4.0;4.0;9.0;16.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-15;900-1200;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.8;-0.5;0.8;1.7;2.5;3.7;5.7;0.0;0.0;4.0;4.0;9.0;16.0;19.0;0.0;0.0;0.0;0.0;0.0;11.6;30.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-15;1200-1500;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6.3;-3.8;-2.0;-0.8;0.1;1.1;3.1;0.0;0.0;4.0;4.0;9.0;16.0;19.0;0.0;0.0;5.0;11.0;17.0;138.85;685.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-16;0-300;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.2;0.2;-0.8;1.5;3.8;5.9;8.0;9.2;10.6;0.0;0.0;0.0;0.0;0.0;4.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-16;300-600;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.2;0.2;-0.5;1.7;3.4;4.5;6.0;7.9;10.0;0.0;0.0;0.0;0.0;4.0;4.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-16;600-900;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.2;0.2;-0.2;1.2;2.3;3.2;4.2;5.7;8.2;0.0;0.0;0.0;0.0;4.0;4.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-16;900-1200;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.2;0.2;-1.9;-0.4;0.6;1.4;2.3;3.7;6.0;0.0;0.0;0.0;0.0;4.0;4.0;9.0;0.0;0.0;0.0;0.0;0.0;9.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-16;1200-1500;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.2;0.2;-7.2;-3.5;-1.8;-0.7;0.1;1.2;3.1;0.0;0.0;0.0;0.0;4.0;4.0;9.0;0.0;0.0;2.0;9.0;11.0;130.85;677.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-17;0-300;0.0;0.0;0.1;0.3;0.6;1.7;2.5;0.3;0.6;1.0;1.5;1.8;2.2;2.5;1.0;3.2;5.1;6.3;8.4;9.7;10.3;0.0;0.0;0.0;0.0;0.0;4.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-17;300-600;0.0;0.0;0.1;0.3;0.6;1.7;2.5;0.3;0.6;1.0;1.5;1.8;2.2;2.5;1.5;2.7;3.6;4.5;5.8;7.9;9.8;0.0;0.0;0.0;0.0;4.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-17;600-900;0.0;0.0;0.1;0.3;0.6;1.7;2.5;0.3;0.6;1.0;1.5;1.8;2.2;2.5;-1.1;1.1;2.1;2.9;3.8;5.2;8.5;0.0;0.0;0.0;0.0;4.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;5.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-17;900-1200;0.0;0.0;0.1;0.3;0.6;1.7;2.5;0.3;0.6;1.0;1.5;1.8;2.2;2.5;-2.6;-1.2;0.1;0.9;1.8;3.0;4.9;0.0;0.0;0.0;0.0;4.0;4.0;4.0;0.0;0.0;0.0;1.0;7.0;11.0;22.0;0.0;0.0;0.0;0.0;0.0;5.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-17;1200-1500;0.0;0.0;0.1;0.3;0.6;1.7;2.5;0.3;0.6;1.0;1.5;1.8;2.2;2.5;-6.7;-4.2;-2.5;-1.4;-0.5;0.6;2.5;0.0;0.0;0.0;0.0;4.0;4.0;4.0;0.0;0.15;4.0;10.0;13.0;125.0;672.0;0.0;0.0;0.0;0.0;0.0;5.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-18;0-300;1.3;2.2;3.3;4.0;5.0;6.0;9.3;4.8;5.2;5.7;5.9;6.1;6.2;6.4;0.1;1.6;3.0;4.7;5.7;6.9;7.8;0.0;0.0;0.0;4.0;4.0;4.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;5.0;18.0;28.0;42.0;0.0;0.0;0.0;17.0;24.0;32.4;42.0
3010;2019-09-18;300-600;1.3;2.2;3.3;4.0;5.0;6.0;9.3;4.8;5.2;5.7;5.9;6.1;6.2;6.4;-1.1;0.1;1.1;2.2;3.3;4.9;7.2;0.0;0.0;0.0;4.0;4.0;4.0;4.0;0.0;0.0;0.0;2.0;8.0;20.0;33.0;0.0;0.0;0.0;5.0;18.0;28.0;42.0;0.0;0.0;0.0;17.0;24.0;32.4;42.0
3010;2019-09-18;600-900;1.3;2.2;3.3;4.0;5.0;6.0;9.3;4.8;5.2;5.7;5.9;6.1;6.2;6.4;-3.6;-1.6;-0.4;0.3;1.2;2.4;5.6;0.0;0.0;0.0;4.0;4.0;4.0;4.0;0.0;2.0;6.0;12.0;19.0;29.0;42.0;0.0;0.0;0.0;5.0;18.0;28.0;42.0;0.0;0.0;0.0;17.0;24.0;32.4;42.0
3010;2019-09-18;900-1200;1.3;2.2;3.3;4.0;5.0;6.0;9.3;4.8;5.2;5.7;5.9;6.1;6.2;6.4;-5.6;-3.7;-2.4;-1.5;-0.7;0.3;2.1;0.0;0.0;0.0;4.0;4.0;4.0;4.0;3.0;11.0;18.0;21.0;27.0;36.0;52.0;0.0;0.0;0.0;5.0;18.0;28.0;42.0;0.0;0.0;0.0;17.0;24.0;32.4;42.0
3010;2019-09-18;1200-1500;1.3;2.2;3.3;4.0;5.0;6.0;9.3;4.8;5.2;5.7;5.9;6.1;6.2;6.4;-9.8;-6.7;-4.9;-3.8;-2.8;-1.8;-0.4;0.0;0.0;0.0;4.0;4.0;4.0;4.0;16.0;20.0;27.0;33.0;39.0;156.85;709.0;0.0;0.0;0.0;5.0;18.0;28.0;42.0;0.0;0.0;0.0;17.0;24.0;32.4;42.0
3010;2019-09-19;0-300;7.1;8.3;9.8;10.5;11.6;17.9;24.3;12.5;13.2;14.8;16.7;19.358;23.005;24.3;0.2;1.6;2.8;3.8;4.6;5.3;6.6;0.0;0.0;0.0;0.0;4.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;55.0;78.0;110.0;0.0;0.0;13.0;42.0;57.0;67.0;76.0
3010;2019-09-19;300-600;7.1;8.3;9.8;10.5;11.6;17.9;24.3;12.5;13.2;14.8;16.7;19.358;23.005;24.3;-1.0;0.1;0.9;1.6;2.4;3.6;6.1;0.0;0.0;4.0;4.0;4.0;9.0;16.0;0.0;0.0;0.0;0.0;2.583;35.0;104.0;0.0;0.0;0.0;13.0;55.0;78.0;110.0;0.0;0.0;13.0;42.0;57.0;67.0;76.0
3010;2019-09-19;600-900;7.1;8.3;9.8;10.5;11.6;17.9;24.3;12.5;13.2;14.8;16.7;19.358;23.005;24.3;-3.5;-1.7;-0.8;-0.1;0.6;1.7;4.2;0.0;0.0;4.0;4.0;4.0;9.0;16.0;0.0;0.0;21.0;52.0;77.0;110.0;129.0;0.0;0.0;0.0;13.0;55.0;78.0;110.0;0.0;0.0;13.0;42.0;57.0;67.0;76.0
3010;2019-09-19;900-1200;7.1;8.3;9.8;10.5;11.6;17.9;24.3;12.5;13.2;14.8;16.7;19.358;23.005;24.3;-5.5;-4.1;-2.8;-2.0;-1.2;-0.3;1.3;0.0;0.0;4.0;4.0;4.0;9.0;16.0;29.0;54.0;68.0;83.0;93.0;118.6;156.0;0.0;0.0;0.0;13.0;55.0;78.0;110.0;0.0;0.0;13.0;42.0;57.0;67.0;76.0
3010;2019-09-19;1200-1500;7.1;8.3;9.8;10.5;11.6;17.9;24.3;12.5;13.2;14.8;16.7;19.358;23.005;24.3;-10.1;-7.4;-5.5;-4.3;-3.4;-2.4;-0.9;0.0;0.0;4.0;4.0;4.0;9.0;16.0;59.0;66.0;81.0;93.0;106.583;224.95;791.0;0.0;0.0;0.0;13.0;55.0;78.0;110.0;0.0;0.0;13.0;42.0;57.0;67.0;76.0
3010;2019-09-20;0-300;2.3;3.19;4.9;6.1;7.9;15.4;17.2;11.8;13.24;14.733;15.7;16.5;17.0;17.2;1.3;2.7;3.6;4.3;5.1;5.9;7.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;45.0;65.0;0.0;0.0;0.0;31.0;53.0;68.1;81.0
3010;2019-09-20;300-600;2.3;3.19;4.9;6.1;7.9;15.4;17.2;11.8;13.24;14.733;15.7;16.5;17.0;17.2;0.0;1.0;1.8;2.4;3.2;4.4;6.4;0.0;0.0;0.0;4.0;4.0;9.0;16.0;0.0;0.0;0.0;0.0;0.0;10.85;79.0;0.0;0.0;0.0;0.0;29.0;45.0;65.0;0.0;0.0;0.0;31.0;53.0;68.1;81.0
3010;2019-09-20;600-900;2.3;3.19;4.9;6.1;7.9;15.4;17.2;11.8;13.24;14.733;15.7;16.5;17.0;17.2;-2.2;-0.8;0.1;0.8;1.5;2.5;4.5;0.0;0.0;0.0;4.0;4.0;9.0;16.0;0.0;0.0;0.667;50.0;88.0;123.6;143.0;0.0;0.0;0.0;0.0;29.0;45.0;65.0;0.0;0.0;0.0;31.0;53.0;68.1;81.0
3010;2019-09-20;900-1200;2.3;3.19;4.9;6.1;7.9;15.4;17.2;11.8;13.24;14.733;15.7;16.5;17.0;17.2;-4.4;-3.0;-1.9;-1.1;-0.4;0.6;2.5;0.0;0.0;0.0;4.0;4.0;9.0;16.0;4.0;70.0;94.0;110.0;124.0;144.6;175.0;0.0;0.0;0.0;0.0;29.0;45.0;65.0;0.0;0.0;0.0;31.0;53.0;68.1;81.0
3010;2019-09-20;1200-1500;2.3;3.19;4.9;6.1;7.9;15.4;17.2;11.8;13.24;14.733;15.7;16.5;17.0;17.2;-9.0;-6.1;-4.4;-3.3;-2.5;-1.6;0.1;0.0;0.0;0.0;4.0;4.0;9.0;16.0;88.0;98.0;115.0;128.5;142.0;275.95;852.0;0.0;0.0;0.0;0.0;29.0;45.0;65.0;0.0;0.0;0.0;31.0;53.0;68.1;81.0
3010;2019-09-21;0-300;3.5;6.9;12.0;15.6;17.6;22.11;28.6;12.7;15.57;17.2;19.2;22.017;27.515;28.6;0.4;1.4;2.3;3.0;3.7;4.5;5.3;0.0;0.0;0.0;0.0;4.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;7.0;78.0;102.0;129.0;0.0;0.0;0.0;73.0;90.833;113.0;129.0
3010;2019-09-21;300-600;3.5;6.9;12.0;15.6;17.6;22.11;28.6;12.7;15.57;17.2;19.2;22.017;27.515;28.6;-0.9;0.1;0.7;1.3;1.9;2.9;4.8;0.0;0.0;0.0;4.0;4.0;9.0;12.0;0.0;0.0;0.0;0.0;9.0;44.4;159.0;0.0;0.0;0.0;7.0;78.0;102.0;129.0;0.0;0.0;0.0;73.0;90.833;113.0;129.0
3010;2019-09-21;600-900;3.5;6.9;12.0;15.6;17.6;22.11;28.6;12.7;15.57;17.2;19.2;22.017;27.515;28.6;-2.9;-1.6;-0.8;-0.1;0.5;1.4;3.5;0.0;0.0;0.0;4.0;4.0;9.0;12.0;0.0;0.4;29.667;106.0;151.0;200.0;220.0;0.0;0.0;0.0;7.0;78.0;102.0;129.0;0.0;0.0;0.0;73.0;90.833;113.0;129.0
3010;2019-09-21;900-1200;3.5;6.9;12.0;15.6;17.6;22.11;28.6;12.7;15.57;17.2;19.2;22.017;27.515;28.6;-4.9;-3.5;-2.5;-1.8;-1.2;-0.3;1.0;0.0;0.0;0.0;4.0;4.0;9.0;12.0;20.0;126.0;162.667;185.0;201.0;223.0;252.0;0.0;0.0;0.0;7.0;78.0;102.0;129.0;0.0;0.0;0.0;73.0;90.833;113.0;129.0
3010;2019-09-21;1200-1500;3.5;6.9;12.0;15.6;17.6;22.11;28.6;12.7;15.57;17.2;19.2;22.017;27.515;28.6;-8.9;-6.6;-4.9;-3.9;-3.1;-2.2;-0.8;0.0;0.0;0.0;4.0;4.0;9.0;12.0;156.0;169.15;190.417;210.5;226.0;379.55;977.0;0.0;0.0;0.0;7.0;78.0;102.0;129.0;0.0;0.0;0.0;73.0;90.833;113.0;129.0
3010;2019-09-22;0-300;0.0;0.3;1.4;2.2;4.3;10.0;11.5;5.6;6.64;8.733;10.3;10.8;11.2;11.5;-1.5;0.8;2.3;3.6;4.8;6.1;7.0;0.0;0.0;0.0;0.0;0.0;4.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;17.0;29.0;0.0;0.0;0.0;8.0;10.0;12.0;15.0
3010;2019-09-22;300-600;0.0;0.3;1.4;2.2;4.3;10.0;11.5;5.6;6.64;8.733;10.3;10.8;11.2;11.5;-1.3;-0.2;0.7;1.7;2.9;4.4;6.5;0.0;0.0;0.0;4.0;4.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;21.85;141.0;0.0;0.0;0.0;0.0;7.0;17.0;29.0;0.0;0.0;0.0;8.0;10.0;12.0;15.0
3010;2019-09-22;600-900;0.0;0.3;1.4;2.2;4.3;10.0;11.5;5.6;6.64;8.733;10.3;10.8;11.2;11.5;-3.1;-1.6;-0.6;0.2;1.0;2.3;5.2;0.0;0.0;0.0;4.0;4.0;4.0;4.0;0.0;0.0;8.667;92.0;145.0;196.6;223.0;0.0;0.0;0.0;0.0;7.0;17.0;29.0;0.0;0.0;0.0;8.0;10.0;12.0;15.0
3010;2019-09-22;900-1200;0.0;0.3;1.4;2.2;4.3;10.0;11.5;5.6;6.64;8.733;10.3;10.8;11.2;11.5;-5.1;-3.6;-2.5;-1.7;-0.9;0.2;2.2;0.0;0.0;0.0;4.0;4.0;4.0;4.0;2.0;120.0;156.667;178.0;196.0;220.0;243.0;0.0;0.0;0.0;0.0;7.0;17.0;29.0;0.0;0.0;0.0;8.0;10.0;12.0;15.0
3010;2019-09-22;1200-1500;0.0;0.3;1.4;2.2;4.3;10.0;11.5;5.6;6.64;8.733;10.3;10.8;11.2;11.5;-9.1;-6.7;-5.0;-3.9;-3.0;-1.9;-0.4;0.0;0.0;0.0;4.0;4.0;4.0;4.0;152.0;163.15;183.0;203.0;217.0;372.4;982.0;0.0;0.0;0.0;0.0;7.0;17.0;29.0;0.0;0.0;0.0;8.0;10.0;12.0;15.0
3010;2019-09-23;0-300;0.0;0.0;0.0;0.0;0.1;1.0;1.3;0.0;0.0;0.3;0.7;0.9;1.0;1.2;-3.1;-1.0;0.7;2.5;4.5;5.8;6.3;0.0;0.0;0.0;0.0;0.0;4.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-23;300-600;0.0;0.0;0.0;0.0;0.1;1.0;1.3;0.0;0.0;0.3;0.7;0.9;1.0;1.2;-3.0;-1.4;-0.5;0.8;2.3;4.0;6.0;0.0;0.0;0.0;0.0;4.0;4.0;9.0;0.0;0.0;0.0;0.0;0.0;7.0;129.0;0.0;0.0;0.0;0.0;0.0;4.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-23;600-900;0.0;0.0;0.0;0.0;0.1;1.0;1.3;0.0;0.0;0.3;0.7;0.9;1.0;1.2;-4.0;-2.4;-1.4;-0.6;0.4;1.8;4.7;0.0;0.0;0.0;0.0;4.0;4.0;9.0;0.0;0.0;0.0;81.0;136.333;189.0;212.0;0.0;0.0;0.0;0.0;0.0;4.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-23;900-1200;0.0;0.0;0.0;0.0;0.1;1.0;1.3;0.0;0.0;0.3;0.7;0.9;1.0;1.2;-6.0;-4.5;-3.4;-2.5;-1.7;-0.5;1.7;0.0;0.0;0.0;0.0;4.0;4.0;9.0;0.0;112.0;148.667;169.0;185.0;209.0;231.0;0.0;0.0;0.0;0.0;0.0;4.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-23;1200-1500;0.0;0.0;0.0;0.0;0.1;1.0;1.3;0.0;0.0;0.3;0.7;0.9;1.0;1.2;-10.5;-7.8;-6.0;-4.9;-3.9;-2.7;-1.0;0.0;0.0;0.0;0.0;4.0;4.0;9.0;144.0;154.0;171.417;190.0;202.583;356.4;974.0;0.0;0.0;0.0;0.0;0.0;4.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-24;0-300;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-3.9;-2.1;1.3;4.2;5.4;6.3;7.4;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-24;300-600;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-3.6;-2.2;0.1;3.0;3.9;5.1;6.6;0.0;0.0;0.0;0.0;4.0;4.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;102.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-24;600-900;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-4.4;-2.6;-0.8;1.6;2.6;3.6;6.0;0.0;0.0;0.0;0.0;4.0;4.0;12.0;0.0;0.0;0.0;62.0;118.0;177.6;204.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-24;900-1200;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6.4;-4.4;-2.3;-0.3;1.0;2.2;3.6;0.0;0.0;0.0;0.0;4.0;4.0;12.0;0.0;93.4;137.667;159.0;177.0;200.6;218.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-24;1200-1500;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-10.4;-7.1;-4.2;-2.2;-0.9;0.6;2.2;0.0;0.0;0.0;0.0;4.0;4.0;12.0;136.0;146.0;163.417;182.0;194.0;340.4;966.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-25;0-300;0.1;0.3;0.5;1.2;3.8;12.4;14.2;6.8;7.4;10.433;12.5;13.5;14.0;14.2;2.8;4.7;7.2;8.5;9.2;9.7;10.0;0.0;0.0;0.0;4.0;4.0;9.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-25;300-600;0.1;0.3;0.5;1.2;3.8;12.4;14.2;6.8;7.4;10.433;12.5;13.5;14.0;14.2;2.9;4.4;5.9;6.9;7.4;8.4;9.9;0.0;0.0;4.0;4.0;9.0;16.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;61.0;0.0;0.0;0.0;0.0;0.0;1.0;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-25;600-900;0.1;0.3;0.5;1.2;3.8;12.4;14.2;6.8;7.4;10.433;12.5;13.5;14.0;14.2;0.2;3.1;4.3;5.4;6.3;7.1;9.1;0.0;0.0;4.0;4.0;9.0;16.0;23.0;0.0;0.0;0.0;26.0;79.0;136.0;165.0;0.0;0.0;0.0;0.0;0.0;1.0;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-25;900-1200;0.1;0.3;0.5;1.2;3.8;12.4;14.2;6.8;7.4;10.433;12.5;13.5;14.0;14.2;-1.1;0.9;2.5;3.5;4.5;5.6;6.9;0.0;0.0;4.0;4.0;9.0;16.0;23.0;0.0;52.8;99.0;119.0;141.333;169.6;200.0;0.0;0.0;0.0;0.0;0.0;1.0;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-25;1200-1500;0.1;0.3;0.5;1.2;3.8;12.4;14.2;6.8;7.4;10.433;12.5;13.5;14.0;14.2;-5.3;-2.1;0.0;1.3;2.4;3.7;5.3;0.0;0.0;4.0;4.0;9.0;16.0;23.0;94.0;111.0;134.833;160.0;185.0;351.4;979.0;0.0;0.0;0.0;0.0;0.0;1.0;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-26;0-300;0.0;1.5;2.8;3.9;5.4;7.51;9.2;4.0;4.5;6.117;7.0;7.4;7.7;7.8;3.1;6.2;8.4;9.2;9.8;10.3;11.1;0.0;0.0;0.0;0.0;0.0;4.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-09-26;300-600;0.0;1.5;2.8;3.9;5.4;7.51;9.2;4.0;4.5;6.117;7.0;7.4;7.7;7.8;3.1;4.9;6.6;7.6;8.4;9.4;10.7;0.0;0.0;0.0;0.0;4.0;4.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
